103,2022-11-16 10:44:06.941,2022-11-16 10:44:06.941,103,945
104,2022-11-16 10:44:06.941,2022-11-16 10:44:06.941,104,666
105,2022-11-16 10:44:06.941,2022-11-16 10:44:06.941,105,141
106,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,106,335
107,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,107,965
108,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,108,481
109,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,109,948
110,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,110,616
111,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,111,223
112,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,112,417
113,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,113,978
114,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,114,71
115,2022-11-16 10:44:06.942,2022-11-16 10:44:06.942,115,805
116,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,116,547
117,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,117,0
118,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,118,173
119,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,119,731
120,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,120,560
121,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,121,409
122,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,122,449
123,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,123,823
124,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,124,526
125,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,125,793
126,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,126,997
127,2022-11-16 10:44:06.943,2022-11-16 10:44:06.943,127,587
128,2022-11-16 10:44:06.944,2022-11-16 10:44:06.944,128,381
129,2022-11-16 10:44:06.944,2022-11-16 10:44:06.944,129,129
130,2022-11-16 10:44:06.944,2022-11-16 10:44:06.944,130,337
131,2022-11-16 10:44:06.944,2022-11-16 10:44:06.944,131,630
132,2022-11-16 10:44:06.944,2022-11-16 10:44:06.944,132,819
133,2022-11-16 10:44:06.944,2022-11-16 10:44:06.944,133,186
134,2022-11-16 10:44:06.944,2022-11-16 10:44:06.944,134,161
135,2022-11-16 10:44:06.945,2022-11-16 10:44:06.945,135,551
136,2022-11-16 10:44:06.945,2022-11-16 10:44:06.945,136,899
137,2022-11-16 10:44:06.945,2022-11-16 10:44:06.945,137,371
138,2022-11-16 10:44:06.945,2022-11-16 10:44:06.945,138,489
139,2022-11-16 10:44:06.945,2022-11-16 10:44:06.945,139,311
140,2022-11-16 10:44:06.945,2022-11-16 10:44:06.945,140,981
141,2022-11-16 10:44:06.945,2022-11-16 10:44:06.945,141,416
142,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,142,921
143,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,143,665
144,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,144,551
145,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,145,857
146,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,146,276
147,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,147,225
148,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,148,768
149,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,149,693
150,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,150,858
151,2022-11-16 10:44:06.946,2022-11-16 10:44:06.946,151,927
152,2022-11-16 10:44:06.947,2022-11-16 10:44:06.947,152,669
153,2022-11-16 10:44:06.947,2022-11-16 10:44:06.947,153,977
154,2022-11-16 10:44:06.947,2022-11-16 10:44:06.947,154,646
155,2022-11-16 10:44:06.947,2022-11-16 10:44:06.947,155,823
156,2022-11-16 10:44:06.947,2022-11-16 10:44:06.947,156,365
157,2022-11-16 10:44:06.947,2022-11-16 10:44:06.947,157,938
158,2022-11-16 10:44:06.947,2022-11-16 10:44:06.947,158,545
159,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,159,997
160,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,160,439
161,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,161,474
162,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,162,973
163,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,163,754
164,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,164,339
165,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,165,881
166,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,166,814
167,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,167,446
168,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,168,78
169,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,169,956
170,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,170,226
171,2022-11-16 10:44:06.948,2022-11-16 10:44:06.948,171,817
172,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,172,271
173,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,173,643
174,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,174,458
175,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,175,498
176,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,176,62
177,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,177,977
178,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,178,248
179,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,179,666
180,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,180,420
181,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,181,405
182,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,182,160
183,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,183,902
184,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,184,654
185,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,185,512
186,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,186,516
187,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,187,504
188,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,188,611
189,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,189,346
190,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,190,319
191,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,191,201
192,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,192,741
193,2022-11-16 10:44:06.949,2022-11-16 10:44:06.949,193,198
194,2022-11-16 10:44:06.95,2022-11-16 10:44:06.95,194,235
195,2022-11-16 10:44:06.951,2022-11-16 10:44:06.951,195,877
196,2022-11-16 10:44:06.951,2022-11-16 10:44:06.951,196,108
197,2022-11-16 10:44:06.951,2022-11-16 10:44:06.951,197,342
198,2022-11-16 10:44:06.951,2022-11-16 10:44:06.951,198,901
199,2022-11-16 10:44:06.951,2022-11-16 10:44:06.951,199,402
200,2022-11-16 10:44:06.951,2022-11-16 10:44:06.951,200,22
201,2022-11-16 10:44:06.951,2022-11-16 10:44:06.951,201,332
202,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,202,54
203,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,203,430
204,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,204,387
205,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,205,95
206,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,206,669
207,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,207,477
208,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,208,308
209,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,209,302
210,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,210,880
211,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,211,380
212,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,212,995
213,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,213,860
214,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,214,570
215,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,215,325
216,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,216,342
217,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,217,144
218,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,218,502
219,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,219,807
220,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,220,109
221,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,221,943
222,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,222,49
223,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,223,305
224,2022-11-16 10:44:06.952,2022-11-16 10:44:06.952,224,283
225,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,225,369
226,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,226,798
227,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,227,306
228,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,228,666
229,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,229,573
230,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,230,515
231,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,231,296
232,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,232,711
233,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,233,481
234,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,234,800
235,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,235,548
236,2022-11-16 10:44:06.953,2022-11-16 10:44:06.953,236,316
237,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,237,170
238,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,238,376
239,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,239,222
240,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,240,780
241,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,241,980
242,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,242,359
243,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,243,91
244,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,244,697
245,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,245,894
246,2022-11-16 10:44:06.954,2022-11-16 10:44:06.954,246,796
247,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,247,735
248,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,248,697
249,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,249,974
250,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,250,313
251,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,251,752
252,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,252,775
253,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,253,492
254,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,254,301
255,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,255,257
256,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,256,390
257,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,257,926
258,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,258,618
259,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,259,911
260,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,260,465
261,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,261,368
262,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,262,594
263,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,263,540
264,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,264,597
265,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,265,941
266,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,266,789
267,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,267,469
268,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,268,648
269,2022-11-16 10:44:06.955,2022-11-16 10:44:06.955,269,286
270,2022-11-16 10:44:06.956,2022-11-16 10:44:06.956,270,341
271,2022-11-16 10:44:06.956,2022-11-16 10:44:06.956,271,978
272,2022-11-16 10:44:06.956,2022-11-16 10:44:06.956,272,602
273,2022-11-16 10:44:06.956,2022-11-16 10:44:06.956,273,822
274,2022-11-16 10:44:06.956,2022-11-16 10:44:06.956,274,554
275,2022-11-16 10:44:06.956,2022-11-16 10:44:06.956,275,802
276,2022-11-16 10:44:06.957,2022-11-16 10:44:06.957,276,49
277,2022-11-16 10:44:06.957,2022-11-16 10:44:06.957,277,200
278,2022-11-16 10:44:06.957,2022-11-16 10:44:06.957,278,818
279,2022-11-16 10:44:06.957,2022-11-16 10:44:06.957,279,57
280,2022-11-16 10:44:06.957,2022-11-16 10:44:06.957,280,708
281,2022-11-16 10:44:06.957,2022-11-16 10:44:06.957,281,645
282,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,282,872
283,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,283,383
284,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,284,141
285,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,285,222
286,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,286,957
287,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,287,213
288,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,288,105
289,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,289,890
290,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,290,404
291,2022-11-16 10:44:06.958,2022-11-16 10:44:06.958,291,943
292,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,292,380
293,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,293,348
294,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,294,343
295,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,295,377
296,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,296,245
297,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,297,117
298,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,298,784
299,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,299,999
300,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,300,689
301,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,301,265
302,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,302,377
303,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,303,869
304,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,304,755
305,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,305,353
306,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,306,325
307,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,307,863
308,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,308,417
309,2022-11-16 10:44:06.959,2022-11-16 10:44:06.959,309,572
310,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,310,287
311,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,311,438
312,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,312,698
313,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,313,82
314,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,314,768
315,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,315,264
316,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,316,731
317,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,317,359
318,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,318,231
319,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,319,850
320,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,320,873
321,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,321,416
322,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,322,984
323,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,323,861
324,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,324,232
325,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,325,886
326,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,326,495
327,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,327,123
328,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,328,586
329,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,329,188
330,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,330,285
331,2022-11-16 10:44:06.96,2022-11-16 10:44:06.96,331,340
332,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,332,924
333,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,333,470
334,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,334,65
335,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,335,785
336,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,336,946
337,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,337,968
338,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,338,571
339,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,339,588
340,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,340,739
341,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,341,208
342,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,342,297
343,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,343,986
344,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,344,463
345,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,345,545
346,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,346,964
347,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,347,446
348,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,348,828
349,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,349,629
350,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,350,661
351,2022-11-16 10:44:06.961,2022-11-16 10:44:06.961,351,164
352,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,352,312
353,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,353,46
354,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,354,913
355,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,355,982
356,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,356,489
357,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,357,865
358,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,358,556
359,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,359,510
360,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,360,152
361,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,361,887
362,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,362,521
363,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,363,433
364,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,364,236
365,2022-11-16 10:44:06.962,2022-11-16 10:44:06.962,365,881
366,2022-11-16 10:44:06.963,2022-11-16 10:44:06.963,366,136
367,2022-11-16 10:44:06.963,2022-11-16 10:44:06.963,367,548
368,2022-11-16 10:44:06.963,2022-11-16 10:44:06.963,368,635
369,2022-11-16 10:44:06.963,2022-11-16 10:44:06.963,369,552
370,2022-11-16 10:44:06.963,2022-11-16 10:44:06.963,370,336
371,2022-11-16 10:44:06.963,2022-11-16 10:44:06.963,371,214
372,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,372,548
373,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,373,799
374,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,374,971
375,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,375,2
376,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,376,223
377,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,377,661
378,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,378,657
379,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,379,823
380,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,380,77
381,2022-11-16 10:44:06.964,2022-11-16 10:44:06.964,381,11
382,2022-11-16 10:44:06.965,2022-11-16 10:44:06.965,382,285
383,2022-11-16 10:44:06.965,2022-11-16 10:44:06.965,383,86
384,2022-11-16 10:44:06.965,2022-11-16 10:44:06.965,384,748
385,2022-11-16 10:44:06.965,2022-11-16 10:44:06.965,385,910
386,2022-11-16 10:44:06.965,2022-11-16 10:44:06.965,386,108
387,2022-11-16 10:44:06.965,2022-11-16 10:44:06.965,387,479
